"dataset_id","city","state","source","type","label","ward_name","ward_number","area_sq_km","perimeter_km","compactness","centroid_lon","centroid_lat","num_vertices"
"kochinda","Kochinda","Odisha","SBM/ramSeraph","wards","Wards","Saida Ward No 10","10",3.3591,11.3786,0.32603,84.352155,21.7682,559
"kochinda","Kochinda","Odisha","SBM/ramSeraph","wards","Wards","Saida Badakisanpada Ward No 11","11",2.8492,8.6626,0.477123,84.367863,21.768806,240
"kochinda","Kochinda","Odisha","SBM/ramSeraph","wards","Wards","Kuchinda Town Ward No 2","2",3.6432,9.0881,0.554302,84.335949,21.735527,87
"kochinda","Kochinda","Odisha","SBM/ramSeraph","wards","Wards","Rajdhanipada  Ward No 6","6",0.5661,3.3208,0.645058,84.351626,21.738088,35
"kochinda","Kochinda","Odisha","SBM/ramSeraph","wards","Wards","Bandhubas  Ward No 3","3",2.1611,7.9187,0.43308,84.336305,21.745192,107
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Babu Gari House Area Yene Iruamma Gudi Area Part,E","28",0.4246,3.7068,0.38829,79.959267,16.992683,30
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Balaji Nagar Kodad","7",4.2559,8.9177,0.672502,79.95742,16.977322,44
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Srirangapuram,Gopi Reddy Nagar","6",4.6182,10.5396,0.522439,79.974898,16.977461,56
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Ramireddy Palem,M.S Nagar,Vt Nagar ,Nrnr","12",3.9006,9.5932,0.532622,79.959212,17.013975,116
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Balaji Nagar,Uttam Padmavai Nagar ,Perika Hostel Ar","8",5.2886,13.9369,0.342153,79.939457,16.992738,73
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Rsv Function Hall,Kalluri Ramulu House Area Varaka","23",0.1302,1.7684,0.523117,79.960744,17.002247,44
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Laxmipuram","1",1.3224,6.7904,0.360409,79.975329,17.011841,147
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Old Post Office Area,Govt Hospital Area","14",0.6386,4.254,0.443417,79.970103,17.004317,62
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Bangaru Maisamma Temple Area,Pandi Saidamma House A","34",0.1885,2.0074,0.587731,79.963068,16.994011,38
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Venkateshwara Eater Area,Old Sub Registar Office Ar","30",0.0715,1.8778,0.254916,79.954835,16.999925,16
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Srirangapuram ,Ashok Nagar Part","5",3.7794,10.2359,0.453299,79.988222,16.981831,58
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Komarabanda ,Bobbalamma Gutta Area","11",1.0065,5.2618,0.456816,79.947251,17.018964,47
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Dr.Subbarao Gari House Area,Srinivasa Eater Area Ba","31",0.1566,2.0567,0.465237,79.957461,17.000934,14
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Muyalamma Gudi Area ,Maanagar Katta Area","27",0.1135,2.5856,0.213317,79.965362,16.992931,37
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Cheruvu Bazar Area Kastala Gadda Area Police Side A","25",0.0849,1.4787,0.488068,79.964953,16.999349,18
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Jyoi Apartment Area,China Bazar ,Krishna Priya Eate","15",0.2313,2.5493,0.447257,79.972519,17.000244,38
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Srinivasa Nagar,Faridha Nagar Part Perika Hostel Ar","22",0.8659,5.1378,0.412231,79.95117,17.002944,33
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Sai Baba Mandir Opp Area,Ice Factory Area,Amc Opp G","29",0.0624,1.1764,0.566493,79.958853,16.996751,16
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Ambedkar Colony Area,Irapaamma Gudi Area Part","20",0.7836,4.5744,0.470591,79.959194,16.988508,28
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Salarjungpet","9",3.6708,11.9707,0.321905,79.937855,17.014321,88
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Tbpalem Part, Pollution Check Point Area Part","4",1.8701,9.003,0.289935,79.987786,16.998693,92
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Tammarabanda Palem","3",5.8914,10.9223,0.620587,80.005341,17.008782,77
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Komarabanda Part","10",2.7004,7.9325,0.539282,79.941179,17.02791,102
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Garine Koteshwar Rao Bunk Area,Suresh Gari House Ar","18",0.2768,2.3138,0.649657,79.979299,16.994832,22
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Ex Mla Chandar Rao Gari House Area,Dantala Damayani","16",0.2097,2.548,0.405889,79.974939,17.000151,62
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Laxmipuram Colony And Tb Palem Part","2",1.9723,7.4349,0.448358,79.984709,17.010262,61
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Public Club Area,Police Station Back Side Area","13",0.2936,3.5791,0.287987,79.96724,17.003976,40
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Mla Bollam Mallaiah Gari House Area, Tilak Area,Sub","17",0.2722,2.561,0.521494,79.977187,16.999343,48
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Municipal Office Back Side Area,Vinayakagudi Area,S","24",0.0595,1.1617,0.554091,79.963693,17.00092,19
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Kallugadda Bazar Area,Malapalli,Satya Babu Gari Hou","35",0.0757,1.3157,0.549602,79.960613,16.995946,23
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Bhavani Nagar, Mallika Tower Area","19",0.3377,2.7935,0.543734,79.970328,16.992766,22
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Prameela Tower Area ,Kousar Masjid Area Ms College","26",0.2559,2.8858,0.386125,79.967116,16.993891,35
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Srimannarayana Colony,Eppani Srinu Area Part","21",0.5664,3.4081,0.612739,79.952996,16.995535,20
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Kota Maisamma Temple Area,Bodrai Bazar Part,Muslim","33",0.0632,1.0348,0.741931,79.963322,16.997605,20
"kodad","Kodad","Telangana","SBM/ramSeraph","wards","Wards","Yadhav Nagar,Ranga Eater Area ,Raghavarao Hospital","32",0.1042,1.3524,0.715614,79.960964,16.998823,20
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 5","5",0.365,3.2942,0.422696,77.486159,10.249656,30
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 14","14",0.4017,2.8595,0.617372,77.504857,10.249636,29
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 1","1",3.382,7.8965,0.681582,77.458793,10.222735,67
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 4","4",0.6345,3.9385,0.513998,77.485097,10.242594,44
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 6","6",0.6063,4.0419,0.466348,77.490805,10.254057,37
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 9","9",0.2331,2.0227,0.716106,77.479408,10.223781,28
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 11","11",1.7438,7.9688,0.345091,77.491405,10.22963,98
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 12","12",0.5176,4.2055,0.36773,77.492608,10.237919,52
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 15","15",0.2123,1.8809,0.754195,77.500726,10.244794,17
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 8","8",2.0585,9.0984,0.312481,77.478995,10.230595,118
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 13","13",0.5424,5.9981,0.189465,77.498097,10.248916,64
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 17","17",0.2216,1.9176,0.757339,77.498784,10.236269,22
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 19","19",0.1261,1.8466,0.464693,77.504085,10.243455,18
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 20","20",0.0899,1.4749,0.51922,77.503565,10.240756,24
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 22","22",0.5884,3.7294,0.531631,77.502967,10.232273,50
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 2","2",0.4976,4.4677,0.313309,77.469346,10.23264,37
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 3","3",0.6355,5.5677,0.257613,77.470841,10.235939,59
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 10","10",2.779,9.6103,0.378124,77.474615,10.216993,65
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 16","16",0.2061,2.1054,0.584266,77.497176,10.241395,21
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 21","21",0.1091,1.7248,0.460734,77.502259,10.238534,21
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 7","7",0.709,4.5517,0.430033,77.492094,10.244368,53
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 18","18",0.1412,1.5953,0.697312,77.499907,10.240413,17
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 23","23",0.4859,3.6889,0.448725,77.507204,10.24032,35
"kodaikanal","Kodaikanal","Tamil Nadu","SBM/ramSeraph","wards","Wards","Ward 24","24",2.0953,7.2305,0.503635,77.514495,10.23455,47
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Dasabakhara Sahi","6",0.0149,0.5589,0.600791,84.941007,19.623842,52
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Karana Sahi","5",0.0119,0.9271,0.174317,84.940442,19.623538,73
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Bhaigasahi","12",0.2537,2.5995,0.47177,84.934824,19.626077,132
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Gouradeipur","13",0.5349,2.8892,0.805284,84.92932,19.629661,58
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Aktinagara Sahi","11",0.0742,1.1855,0.663093,84.938505,19.624038,60
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Kholadi Sahi","9",0.3885,3.1122,0.50405,84.944058,19.627059,130
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Belapada","8",0.226,2.0021,0.708432,84.94958,19.627051,49
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","B Nuapallii","1",0.3368,2.9919,0.472797,84.947359,19.610984,180
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Gauradeisahi","7",0.0227,0.9023,0.351083,84.941657,19.624689,94
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Bustand Area","2",0.3678,3.6717,0.342798,84.936641,19.621313,230
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Kumuti Sahii","4",0.0119,0.9271,0.174317,84.940442,19.623538,73
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Karana Sahi","10",0.5208,3.0284,0.713589,84.938729,19.628883,116
"kodala","Kodala","Odisha","SBM/ramSeraph","wards","Wards","Karana Sahi","3",1.5662,6.4629,0.471212,84.949797,19.619503,163
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Indergunj Kondareddipally","5",1.6097,7.4064,0.368758,77.613472,17.098657,42
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Balajinagar Paakodangal Paakodangaltanda","3",7.8748,12.5584,0.62745,77.649025,17.097042,59
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Gandhinagar-1 Gundlakunta","4",5.243,9.7583,0.691887,77.62872,17.090635,48
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Shaninagar Lahoti","6",2.2668,9.1122,0.343071,77.608889,17.101692,39
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Arayanagar","11",0.1463,1.7169,0.623649,77.631792,17.101775,21
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Inipally Bulkapur Kargil Colony Suncity Colony","7",9.8717,16.2147,0.471828,77.599632,17.107991,31
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Brahmanwada Sheri Galli, Shabazar  Waddargalli-2","1",2.29,7.6655,0.489746,77.63544,17.119227,45
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Gandhinagar-2","12",0.027,0.6733,0.748456,77.6285,17.10377,9
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Waddar Galli-1 Indranagar","8",4.3182,8.9445,0.678268,77.624658,17.123662,30
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Telangwadikummariwadi","2",3.0043,8.3375,0.54311,77.64346,17.114291,54
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Julywada Bakaramwada","10",0.0273,0.6466,0.821502,77.6309,17.10397,12
"kodangal","Kodangal","Telangana","SBM/ramSeraph","wards","Wards","Kalalwadi Mittibouli","9",0.0533,1.0788,0.575691,77.629143,17.105069,22
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 1","1",8.2449,13.7551,0.547605,85.580987,24.478552,269
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 11","11",1.0014,5.2346,0.45927,85.579513,24.46246,126
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 10","10",0.2622,2.3558,0.59361,85.587407,24.464902,54
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 13","13",0.6045,4.636,0.353457,85.58744,24.457742,77
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 9","9",0.1468,2.693,0.254323,85.592407,24.4672,52
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 8","8",0.0806,1.5739,0.409089,85.594878,24.467082,24
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 6","6",0.1589,2.0051,0.496632,85.596891,24.47027,33
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 5","5",0.6047,3.6599,0.567295,85.598578,24.475794,63
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 2","2",0.6219,3.2771,0.727734,85.605024,24.484168,55
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 3","3",0.7894,4.5482,0.47952,85.608869,24.479677,94
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 4","4",0.3992,2.8598,0.613387,85.603498,24.473656,52
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 7","7",0.3621,3.2869,0.421157,85.600346,24.468233,83
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 14","14",0.3548,2.5857,0.666962,85.593089,24.462894,59
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 15","15",0.7835,4.7122,0.443385,85.599618,24.46105,123
"kodarma","Kodarma","Jharkhand","SBM/ramSeraph","wards","Wards","Ward 12","12",0.2855,2.7809,0.463913,85.578123,24.457769,58
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KANDAMKULAM","29",0.5317,3.9645,0.425138,76.186585,10.19684,71
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","PARAPPULLY","1",0.3555,2.7204,0.603586,76.179617,10.234678,46
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","JTS","3",0.4616,2.8289,0.724841,76.189888,10.237967,46
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","TOWN HALL","5",0.7274,4.3018,0.493951,76.19725,10.232868,65
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","THAIVEPPU","8",1.0606,4.5195,0.652498,76.207975,10.234081,65
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","VAYALAR","7",0.6704,3.8583,0.565934,76.197045,10.240484,51
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","VIYYATHUMKULAM","9",1.2664,5.6831,0.492716,76.203835,10.247862,75
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KANAKKANKADAVU","10",1.7224,6.2829,0.54831,76.211463,10.250817,78
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","POWERHOUSE","16",0.7359,3.3379,0.829991,76.212225,10.222966,44
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","PARK","17",0.3972,2.8203,0.627451,76.204018,10.224323,30
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","ANAPUZHA","24",0.5926,3.4325,0.63202,76.204208,10.200586,58
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","ANJAPPALAM","32",0.481,3.1577,0.606214,76.18903,10.20796,60
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KATHOLIPARAMAB","39",0.543,3.3874,0.594628,76.189984,10.215211,62
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","PADAKKULAM","40",0.2747,3.0489,0.371416,76.194922,10.217403,82
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","AIKKARAPARAMB","43",0.555,3.7915,0.485166,76.189105,10.224525,50
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","TEMPLE","4",0.6394,4.037,0.493003,76.193042,10.230304,62
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","SOCIETY","6",0.7384,3.5796,0.724154,76.20286,10.231703,60
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","NARAYANAMANGALAM","11",1.554,5.8489,0.570832,76.223645,10.250258,262
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","NAIKULAM","12",1.4789,5.2319,0.678932,76.219812,10.241589,135
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KKTM","13",1.55,6.2268,0.502347,76.216536,10.233773,116
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","CHAPPARA","14",0.4006,3.3446,0.449985,76.219984,10.226562,64
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","NALUKANDAM","18",0.8019,4.5764,0.481162,76.203349,10.217365,59
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","ELTHURUTH","19",0.4299,3.4528,0.453195,76.209266,10.216204,37
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","THIRUVANJIKKULAM","21",0.5101,3.6501,0.481105,76.205485,10.206698,54
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KOTTAPPURAM","25",0.2958,3.0526,0.398863,76.20031,10.202693,59
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KUNNAMKULAM","28",0.2624,2.6925,0.454853,76.190031,10.201217,40
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","METHALAPPALAM","31",0.4013,2.8001,0.643226,76.184702,10.203182,54
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KADUKKACHUVADU","33",0.179,2.0362,0.542661,76.191897,10.204972,34
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","SREENAGAR","34",0.3203,2.9399,0.46571,76.193947,10.21045,50
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","T K S PURAM","35",0.2971,2.5401,0.578566,76.197667,10.209218,40
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","PERUNTHOD","36",0.2387,2.4648,0.493661,76.178337,10.209246,36
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KERALESWARAPURAM","38",0.5608,3.0893,0.738442,76.183659,10.212634,47
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","CHERAMAN MASJID","41",0.5107,3.8156,0.440839,76.198321,10.21923,77
"kodungallur","Kodungallur","Kerala","SBM/ramSeraph","wards","Wards","KAROOR","42",0.4995,3.265,0.588823,76.193204,10.223349,65
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 34","34",0.578,3.696,0.531738,75.919337,11.383719,56
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 26","26",0.3111,3.3155,0.35559,75.912846,11.356834,47
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 9","9",0.5287,3.6306,0.504012,75.922422,11.372147,45
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 23","23",0.9727,5.4855,0.406207,75.903724,11.346181,80
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 25","25",0.5215,4.1458,0.381249,75.908645,11.358032,87
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 17","17",0.4794,4.3964,0.311698,75.931299,11.355212,70
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 18","18",1.0191,4.6528,0.591543,75.931312,11.348305,62
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 28","28",0.3185,2.3767,0.70851,75.917302,11.36316,36
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 21","21",1.2767,6.2583,0.409614,75.915598,11.341984,84
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 14","14",0.3833,3.8181,0.33042,75.922623,11.363381,71
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 19","19",0.9149,4.4736,0.574491,75.92509,11.339487,54
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 1","1",0.7896,4.6362,0.461608,75.915283,11.40173,86
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 12","12",0.2452,2.8861,0.369917,75.925998,11.365599,42
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 27","27",0.5602,3.311,0.642111,75.916236,11.354938,43
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 4","4",0.6869,3.7052,0.62878,75.936292,11.393092,54
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 36","36",0.6677,4.1101,0.496685,75.914059,11.390637,98
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 31","31",0.4452,2.6533,0.794647,75.914214,11.373309,27
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 33","33",0.984,5.2349,0.451214,75.915674,11.379109,87
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 29","29",0.4525,3.3367,0.510713,75.91491,11.36621,46
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 22","22",1.1939,5.1945,0.556004,75.904442,11.340549,66
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 7","7",0.6343,3.4161,0.682971,75.93504,11.379071,62
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 35","35",0.486,3.2485,0.578684,75.922161,11.387488,50
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 11","11",0.5042,3.9016,0.416253,75.930621,11.365638,61
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 6","6",0.3882,3.1035,0.50648,75.933199,11.383973,58
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 5","5",0.8328,5.2145,0.384886,75.93076,11.386458,90
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 15","15",0.3966,2.7029,0.682183,75.920349,11.355902,37
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 16","16",0.6079,3.6748,0.565647,75.924537,11.353321,52
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 3","3",0.5076,3.7846,0.445304,75.92367,11.3917,41
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 8","8",0.3392,2.6865,0.590631,75.929536,11.376551,48
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 24","24",0.7795,4.2309,0.547238,75.90501,11.351504,83
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 30","30",0.8024,4.8574,0.427335,75.909253,11.367394,119
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 2","2",0.3348,2.476,0.686294,75.918169,11.394992,32
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 10","10",0.7908,4.1065,0.589287,75.933746,11.372047,76
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 32","32",0.5087,3.3336,0.575209,75.923418,11.376602,44
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 20","20",0.7466,3.6911,0.688659,75.920342,11.345706,50
"koduvally","Koduvally","Kerala","SBM/ramSeraph","wards","Wards","Ward 13","13",0.2799,2.3361,0.644562,75.922004,11.367933,40
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Kanchan Nagar","8",0.0483,0.9587,0.660067,82.341668,26.028844,30
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Pant Nagar","5",0.1319,2.307,0.311386,82.345822,26.032678,100
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Jawahar Nagar","4",0.0721,1.2755,0.556839,82.337599,26.033929,27
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Ram Nagar","7",0.0679,1.452,0.404485,82.342153,26.032075,33
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Gandhi Nagar","1",0.1104,1.6874,0.487058,82.34575,26.030351,62
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Hazratganj","9",0.0484,1.0147,0.59044,82.340284,26.031836,21
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Vivek Nagar","3",0.7177,4.3168,0.48399,82.338879,26.0392,59
"koeripur","Koeripur","Uttar Pradesh","SBM/ramSeraph","wards","Wards","Arya Nagar","6",0.1844,2.0245,0.565444,82.338047,26.030222,42
