state_name,constituency_name,value
Madhya Pradesh,Bhind,99
Madhya Pradesh,Bhitrwar,100
Madhya Pradesh,Bhojpur,1
Madhya Pradesh,Bhopal Dakshina-pashchim,2
Madhya Pradesh,Bhopal Madhya,3
Madhya Pradesh,Bhopal Uttar,4
Madhya Pradesh,Biaora,5
Madhya Pradesh,Bichhiya,6
Madhya Pradesh,Bijawar,7
Madhya Pradesh,Bina,8
Madhya Pradesh,Budhni,9
Madhya Pradesh,Burhanpur,10
Madhya Pradesh,Chachoda,11
Madhya Pradesh,Chanderi,12
Madhya Pradesh,Chandla,13
Madhya Pradesh,Chhatarpur,14
Madhya Pradesh,Chhindwara,15
Madhya Pradesh,Chitrakoot,16
Madhya Pradesh,Chitrangi,17
Madhya Pradesh,Churai,18
Madhya Pradesh,Churhat,19
Madhya Pradesh,Dabara,20
Madhya Pradesh,Damoh,21
Madhya Pradesh,Datia,22
Madhya Pradesh,Deori,23
Madhya Pradesh,Deotalab,24
Madhya Pradesh,Depalpur,25
Madhya Pradesh,Devsar,26
Madhya Pradesh,Dewas,27
Madhya Pradesh,Dhar,28
Madhya Pradesh,Dharampuri,29
Madhya Pradesh,Dhouhani,30
Madhya Pradesh,Dimani,31
Madhya Pradesh,Dindori,32
Madhya Pradesh,Dr.ambedkar Nagar -mhow,33
Madhya Pradesh,Gadarwara,34
Madhya Pradesh,Gandhwani,35
Madhya Pradesh,Garoth,36
Madhya Pradesh,Ghatiya,37
Madhya Pradesh,Ghodadongri,38
Madhya Pradesh,Gohad,39
Madhya Pradesh,Gotegaon,40
Madhya Pradesh,Govindpura,41
Madhya Pradesh,Guna,42
Madhya Pradesh,Gunnour,43
Madhya Pradesh,Gurh,44
Madhya Pradesh,Gwalior,45
Madhya Pradesh,Gwalior East,46
Madhya Pradesh,Gwalior Rural,47
Madhya Pradesh,Gwalior South,48
Madhya Pradesh,Harda,49
Madhya Pradesh,Harsud,50
Madhya Pradesh,Hatpipliya,51
Madhya Pradesh,Hatta,52
Madhya Pradesh,Hoshangabad,53
Madhya Pradesh,Huzur,54
Madhya Pradesh,Ichhawar,55
Madhya Pradesh,Indore-1,56
Madhya Pradesh,Indore-2,57
Madhya Pradesh,Indore-3,58
Madhya Pradesh,Indore-4,59
Madhya Pradesh,Indore-5,60
Madhya Pradesh,Jabalpur Cantt,61
Madhya Pradesh,Jabalpur East,62
Madhya Pradesh,Jabalpur North,63
Madhya Pradesh,Jabalpur West,64
Madhya Pradesh,Jabera,65
Madhya Pradesh,Jaisinghnagar,66
Madhya Pradesh,Jaitpur,67
Madhya Pradesh,Jaora,68
Madhya Pradesh,Jatara,69
Madhya Pradesh,Jaura,70
Madhya Pradesh,Jawad,71
Madhya Pradesh,Jhabua,72
Madhya Pradesh,Jobat,73
Madhya Pradesh,Junnardeo,74
Madhya Pradesh,Kalapipal,75
Madhya Pradesh,Karera,76
Madhya Pradesh,Kasrawad,77
Madhya Pradesh,Katangi,78
Madhya Pradesh,Keolari,79
Madhya Pradesh,Khandwa,80
Madhya Pradesh,Khargapur,81
Madhya Pradesh,Khargone,82
Madhya Pradesh,Khategaon,83
Madhya Pradesh,Khilchipur,84
Madhya Pradesh,Khurai,85
Madhya Pradesh,Kolaras,86
Madhya Pradesh,Kotama,87
Madhya Pradesh,Kukshi,88
Madhya Pradesh,Kurwai (sc),89
Madhya Pradesh,Lahar,90
Madhya Pradesh,Lakhanadon,91
Madhya Pradesh,Lanji,92
Madhya Pradesh,Maharajpur,93
Madhya Pradesh,Maheshwar,94
Madhya Pradesh,Mahidpur,95
Madhya Pradesh,Maihar,96
Madhya Pradesh,Malhara,97
Madhya Pradesh,Malhargarh,98
Madhya Pradesh,Manapur,99
Madhya Pradesh,Manasa,100
Madhya Pradesh,Manawar,1
Madhya Pradesh,Mandhata,2
Madhya Pradesh,Mandla,3
Madhya Pradesh,Mandsour,4
Madhya Pradesh,Mangawan,5
Madhya Pradesh,Mauganj,6
Madhya Pradesh,Mehgaon,7
Madhya Pradesh,Morena,8
Madhya Pradesh,Mudwara,9
Madhya Pradesh,Multai,10
Madhya Pradesh,Mungaoli,11
Madhya Pradesh,Nagada - Khacharod,12
Madhya Pradesh,Nagod,13
Madhya Pradesh,Narela,14
Madhya Pradesh,Narsinghgarh,15
Madhya Pradesh,Narsingpur,16
Madhya Pradesh,Naryawali,17
Madhya Pradesh,Neemuch,18
Madhya Pradesh,Nepanagar,19
Madhya Pradesh,Niwari,20
Madhya Pradesh,Niwas,21
Madhya Pradesh,Panagar,22
Madhya Pradesh,Pandhana,23
Madhya Pradesh,Pandhurna,24
Madhya Pradesh,Panna,25
Madhya Pradesh,Pansemal (s.t.),26
Madhya Pradesh,Parasiya,27
Madhya Pradesh,Paraswada,28
Madhya Pradesh,Patan,29
Madhya Pradesh,Pathariya,30
Madhya Pradesh,Pawai,31
Madhya Pradesh,Petlawad,32
Madhya Pradesh,Pichhore,33
Madhya Pradesh,Pipariya,34
Madhya Pradesh,Pohari,35
Madhya Pradesh,Prithvipur,36
Madhya Pradesh,Pusprajgarh,37
Madhya Pradesh,Raghogarh,38
Madhya Pradesh,Raigaon,39
Madhya Pradesh,Rajgarh,40
Madhya Pradesh,Rajnagar,41
Madhya Pradesh,Rajpur (s.t.),42
Madhya Pradesh,Rampur Baghelan,43
Madhya Pradesh,Ratlam City,44
Madhya Pradesh,Ratlam Rural,45
Madhya Pradesh,Rau,46
Madhya Pradesh,Rehli,47
Madhya Pradesh,Rewa,48
Madhya Pradesh,Sabalagadh,49
Madhya Pradesh,Sagar,50
Madhya Pradesh,Sailana,51
Madhya Pradesh,Sanchi (sc),52
Madhya Pradesh,Sanwer,53
Madhya Pradesh,Sarangpur,54
Madhya Pradesh,Sardarpur,55
Madhya Pradesh,Satna,56
Madhya Pradesh,Sausar,57
Madhya Pradesh,Sehore,58
Madhya Pradesh,Semariya,59
Madhya Pradesh,Sendhwa (s.t.),60
Madhya Pradesh,Seoni,61
Madhya Pradesh,Seoni Malwa,62
Madhya Pradesh,Sewda,63
Madhya Pradesh,Shahpura,64
Madhya Pradesh,Shajapur,65
Madhya Pradesh,Shamshabad,66
Madhya Pradesh,Sheopur,67
Madhya Pradesh,Shivpuri,68
Madhya Pradesh,Shujalpur,69
Madhya Pradesh,Sidhi,70
Madhya Pradesh,Sihawal,71
Madhya Pradesh,Sihora,72
Madhya Pradesh,Silwani,73
Madhya Pradesh,Singarouli,74
Madhya Pradesh,Sirmour,75
Madhya Pradesh,Sironj,76
Madhya Pradesh,Sohagpur,77
Madhya Pradesh,Sonkatch,78
Madhya Pradesh,Sumaoli,79
Madhya Pradesh,Surkhi,80
Madhya Pradesh,Susner,81
Madhya Pradesh,Suwasra,82
Madhya Pradesh,Tarana,83
Madhya Pradesh,Tendukheda,84
Madhya Pradesh,Teonthar,85
Madhya Pradesh,Thandla,86
Madhya Pradesh,Tikamgarh,87
Madhya Pradesh,Timarni,88
Madhya Pradesh,Udaipura,89
Madhya Pradesh,Ujjain North,90
Madhya Pradesh,Ujjain South,91
Madhya Pradesh,Vidisha,92
Madhya Pradesh,Vijaypur,93
Madhya Pradesh,Vijayraghavgarh,94
Madhya Pradesh,Waraseoni,95
Maharashtra,Achalpur,96
Maharashtra,Aheri,97
Maharashtra,Ahmadpur,98
Maharashtra,Ahmednagar City,99
Maharashtra,Airoli,100
Maharashtra,Akkalkot,1
Maharashtra,Akkalkuwa,2
Maharashtra,Akola East,3
Maharashtra,Akola West,4
Maharashtra,Akole,5
Maharashtra,Akot,6
Maharashtra,Alibag,7
Maharashtra,Amalner,8
Maharashtra,Ambegaon,9
Maharashtra,Ambernath,10
Maharashtra,Amgaon,11
Maharashtra,Amravati,12
Maharashtra,Andheri East,13
Maharashtra,Andheri West,14
Maharashtra,Anushakti Nagar,15
Maharashtra,Arjuni-morgaon,16
Maharashtra,Armori,17
Maharashtra,Arni,18
Maharashtra,Arvi,19
Maharashtra,Ashti,20
Maharashtra,Aurangabad Central,21
Maharashtra,Aurangabad East,22
Maharashtra,Aurangabad West,23
Maharashtra,Ausa,24
Maharashtra,Badnapur,25
Maharashtra,Badnera,26
Maharashtra,Baglan,27
Maharashtra,Balapur,28
Maharashtra,Ballarpur,29
Maharashtra,Baramati,30
Maharashtra,Barshi,31
Maharashtra,Basmath,32
Maharashtra,Beed,33
Maharashtra,Belapur,34
Maharashtra,Bhandara,35
Maharashtra,Bhandup West,36
Maharashtra,Bhiwandi East,37
Maharashtra,Bhiwandi Rural (s.t.),38
Maharashtra,Bhiwandi West,39
Maharashtra,Bhokar,40
Maharashtra,Bhokardan,41
Maharashtra,Bhor,42
Maharashtra,Bhosari,43
Maharashtra,Bhusawal,44
Maharashtra,Boisar,45
Maharashtra,Borivali,46
Maharashtra,Brahmapuri,47
Maharashtra,Buldhana,48
Maharashtra,Byculla,49
Maharashtra,Chalisgaon,50
Maharashtra,Chandgad,51
Maharashtra,Chandivali,52
Maharashtra,Chandrapur,53
Maharashtra,Chandvad,54
Maharashtra,Charkop,55
Maharashtra,Chembur,56
Maharashtra,Chikhli,57
Maharashtra,Chimur,58
Maharashtra,Chinchwad,59
Maharashtra,Chiplun,60
Maharashtra,Chopda,61
Maharashtra,Colaba,62
Maharashtra,Dahanu,63
Maharashtra,Dahisar,64
Maharashtra,Dapoli,65
Maharashtra,Daryapur,66
Maharashtra,Daund,67
Maharashtra,Deglur,68
Maharashtra,Deoli,69
Maharashtra,Devlali,70
Maharashtra,Dhamamgaon Railway,71
Maharashtra,Dharavi,72
Maharashtra,Dhule City,73
Maharashtra,Dhule Rural,74
Maharashtra,Digras,75
Maharashtra,Dindori,76
Maharashtra,Dindoshi,77
Maharashtra,Dombivali,78
Maharashtra,Erandol,79
Maharashtra,Gadchiroli,80
Maharashtra,Gangakhed,81
Maharashtra,Gangapur,82
Maharashtra,Georai,83
Maharashtra,Ghansawangi,84
Maharashtra,Ghatkopar East,85
Maharashtra,Ghatkopar West,86
Maharashtra,Gondiya,87
Maharashtra,Goregaon,88
Maharashtra,Guhagar,89
Maharashtra,Hadapsar,90
Maharashtra,Hadgaon,91
Maharashtra,Hatkanangle,92
Maharashtra,Hinganghat,93
Maharashtra,Hingna,94
Maharashtra,Hingoli,95
Maharashtra,Ichalkaranji,96
Maharashtra,Igatpuri,97
Maharashtra,Indapur,98
Maharashtra,Islampur,99
Maharashtra,Jalgaon (jamod),100
Maharashtra,Jalgaon City,1
Maharashtra,Jalgaon Rural,2
Maharashtra,Jalna,3
Maharashtra,Jamner,4
Maharashtra,Jath,5
Maharashtra,Jintur,6
Maharashtra,Jogeshwari East,7
Maharashtra,Junnar,8
Maharashtra,Kagal,9
Maharashtra,Kaij,10
Maharashtra,Kalamnuri,11
Maharashtra,Kalina,12
Maharashtra,Kalwan,13
Maharashtra,Kalyan East,14
Maharashtra,Kalyan Rural,15
Maharashtra,Kalyan West,16
Maharashtra,Kamthi,17
Maharashtra,Kandivali East,18
Maharashtra,Kankavli,19
Maharashtra,Kannad,20
Maharashtra,Karad North,21
Maharashtra,Karad South,22
Maharashtra,Karanja,23
Maharashtra,Karjat,24
Maharashtra,Karjat Jamkhed,25
Maharashtra,Karmala,26
Maharashtra,Karvir,27
Maharashtra,Kasba Peth,28
Maharashtra,Katol,29
Maharashtra,Khadakwasala,30
Maharashtra,Khamgaon,31
Maharashtra,Khanapur,32
Maharashtra,Khed Alandi,33
Maharashtra,Kinwat,34
Maharashtra,Kolhapur North,35
Maharashtra,Kolhapur South,36
Maharashtra,Kopargaon,37
Maharashtra,Kopri-pachpakhadi,38
Maharashtra,Koregaon,39
Maharashtra,Kothrud,40
Maharashtra,Kudal,41
Maharashtra,Kurla,42
Maharashtra,Latur City,43
Maharashtra,Latur Rural,44
Maharashtra,Loha,45
Maharashtra,Madha,46
Maharashtra,Magathane,47
Maharashtra,Mahad,48
Maharashtra,Mahim,49
Maharashtra,Majalgaon,50
Maharashtra,Malabar Hill,51
Maharashtra,Malad West,52
Maharashtra,Malegaon Central,53
Maharashtra,Malegaon Outer,54
Maharashtra,Malkapur,55
Maharashtra,Malshiras,56
Maharashtra,Man,57
Maharashtra,Mankhurd Shivaji Nagar,58
Maharashtra,Maval,59
Maharashtra,Mehkar,60
Maharashtra,Melghat,61
Maharashtra,Mira Bhayandar,62
Maharashtra,Miraj,63
Maharashtra,Mohol,64
Maharashtra,Morshi,65
Maharashtra,Mukhed,66
Maharashtra,Muktainagar,67
Maharashtra,Mulund,68
Maharashtra,Mumbadevi,69
Maharashtra,Mumbra-kalwa,70
Maharashtra,Murbad,71
Maharashtra,Murtizapur,72
Maharashtra,Nagpur Central,73
Maharashtra,Nagpur East,74
Maharashtra,Nagpur North,75
Maharashtra,Nagpur South,76
Maharashtra,Nagpur South West,77
Maharashtra,Nagpur West,78
Maharashtra,Naigaon,79
Maharashtra,Nalasopara,80
Maharashtra,Nanded North,81
Maharashtra,Nanded South,82
Maharashtra,Nandgaon,83
Maharashtra,Nandurbar,84
Maharashtra,Nashik Central,85
Maharashtra,Nashik East,86
Maharashtra,Nashik West,87
Maharashtra,Nawapur,88
Maharashtra,Nevasa,89
Maharashtra,Nilanga,90
Maharashtra,Niphad,91
Maharashtra,Osmanabad,92
Maharashtra,Ovala - Majiwada,93
Maharashtra,Pachora,94
Maharashtra,Paithan,95
Maharashtra,Palghar,96
Maharashtra,Palus-kadegaon,97
Maharashtra,Pandharpur,98
Maharashtra,Panvel,99
Maharashtra,Paranda,100
Maharashtra,Parbhani,1
Maharashtra,Parli,2
Maharashtra,Parner,3
Maharashtra,Partur,4
Maharashtra,Parvati,5
Maharashtra,Patan,6
Maharashtra,Pathri,7
Maharashtra,Pen,8
Maharashtra,Phaltan,9
Maharashtra,Phulambri,10
Maharashtra,Pimpri,11
Maharashtra,Pune Cantonment,12
Maharashtra,Purandar,13
Maharashtra,Pusad,14
Maharashtra,Radhanagari,15
Maharashtra,Rahuri,16
Maharashtra,Rajapur,17
Maharashtra,Rajura,18
Maharashtra,Ralegaon,19
Maharashtra,Ramtek,20
Maharashtra,Ratnagiri,21
Maharashtra,Raver,22
Maharashtra,Risod,23
Maharashtra,Sakoli,24
Maharashtra,Sakri,25
Maharashtra,Sangamner,26
Maharashtra,Sangli,27
Maharashtra,Sangola,28
Maharashtra,Satara,29
Maharashtra,Savner,30
Maharashtra,Sawantwadi,31
Maharashtra,Shahada,32
Maharashtra,Shahapur,33
Maharashtra,Shahuwadi,34
Maharashtra,Shevgaon,35
Maharashtra,Shirala,36
Maharashtra,Shirdi,37
Maharashtra,Shirol,38
Maharashtra,Shirpur,39
Maharashtra,Shirur,40
Maharashtra,Shivadi,41
Maharashtra,Shivajinagar,42
Maharashtra,Shrigonda,43
Maharashtra,Shrirampur,44
Maharashtra,Shrivardhan,45
Maharashtra,Sillod,46
Maharashtra,Sindkhed Raja,47
Maharashtra,Sindkheda,48
Maharashtra,Sinnar,49
Maharashtra,Sion Koliwada,50
Maharashtra,Solapur City Central,51
Maharashtra,Solapur City North,52
Maharashtra,Solapur South,53
Maharashtra,Tasgaon-kavathe Mahankal,54
Maharashtra,Teosa,55
Maharashtra,Thane,56
Maharashtra,Tirora,57
Maharashtra,Tuljapur,58
Maharashtra,Tumsar,59
Maharashtra,Udgir,60
Maharashtra,Ulhasnagar,61
Maharashtra,Umarga,62
Maharashtra,Umarkhed,63
Maharashtra,Umred,64
Maharashtra,Uran,65
Maharashtra,Vadgaon Sheri,66
Maharashtra,Vaijapur,67
Maharashtra,Vandre East,68
Maharashtra,Vandre West,69
Maharashtra,Vasai,70
Maharashtra,Versova,71
Maharashtra,Vikhroli,72
Maharashtra,Vikramgad,73
Maharashtra,Vile Parle,74
Maharashtra,Wadala,75
Maharashtra,Wai,76
Maharashtra,Wani,77
Maharashtra,Wardha,78
Maharashtra,Warora,79
Maharashtra,Washim,80
Maharashtra,Worli,81
Maharashtra,Yavatmal,82
Maharashtra,Yevla,83
Manipur,Andro,84
Manipur,Bishnupur,85
Manipur,Chandel (st),86
Manipur,Chingai (st),87
Manipur,Churachandpur (st),88
Manipur,Heingang,89
Manipur,Heirok,90
Manipur,Henglep (st),91
Manipur,Hiyanglam,92
Manipur,Jiribam,93
Manipur,Kakching,94
Manipur,Kangpokpi (gen),95
Manipur,Karong (st),96
Manipur,Keirao,97
Manipur,Keishamthong,98
Manipur,Khangabok,99
Manipur,Khundrakpam,100
Manipur,Khurai,1
Manipur,Konthoujam,2
Manipur,Kshetrigao,3
Manipur,Kumbi,4
Manipur,Lamlai,5
Manipur,Lamsang,6
Manipur,Langthabal,7
Manipur,Lilong,8
Manipur,Mao (st),9
Manipur,Mayang Imphal,10
Manipur,Moirang,11
Manipur,Nambol,12
Manipur,Naoriya Pakhanglakpa,13
Manipur,Nungba (st),14
Manipur,Oinam,15
Manipur,Patsoi,16
Manipur,Phungyar (st),17
Manipur,Sagolband,18
Manipur,Saikot (st),19
Manipur,Saikul (st),20
Manipur,Saitu (st),21
Manipur,Sekmai,22
Manipur,Singhat (st),23
Manipur,Singjamei,24
Manipur,Sugnu,25
Manipur,Tadubi (st),26
Manipur,Tamei (st),27
Manipur,Tamenglong (st),28
Manipur,Tengnoupal (st),29
Manipur,Thanga,30
Manipur,Thangmeiband,31
Manipur,Thanlon (st),32
Manipur,Thongju,33
Manipur,Thoubal,34
Manipur,Tipaimukh (st),35
Manipur,Ukhrul (st),36
Manipur,Uripok,37
Manipur,Wabgai,38
Manipur,Wangjing Tentha,39
Manipur,Wangkhei,40
Manipur,Wangkhem,41
Manipur,Wangoi,42
Manipur,Yaiskul,43
Meghalaya,Amlarem,44
Meghalaya,Ampati,45
Meghalaya,Baghmara,46
Meghalaya,Bajengdoba,47
Meghalaya,Chokpot,48
Meghalaya,Dadenggre,49
Meghalaya,Dalu,50
Meghalaya,East Shillong,51
Meghalaya,Gambegre,52
Meghalaya,Jirang,53
Meghalaya,Jowai,54
Meghalaya,Kharkutta,55
Meghalaya,Khliehriat,56
Meghalaya,Mahendraganj,57
Meghalaya,Mairang,58
Meghalaya,Mawhati,59
Meghalaya,Mawkynrew,60
Meghalaya,Mawkyrwat,61
Meghalaya,Mawlai,62
Meghalaya,Mawphlang,63
Meghalaya,Mawryngkneng,64
Meghalaya,Mawshynrut,65
Meghalaya,Mawsynram,66
Meghalaya,Mawthadraishan,67
Meghalaya,Mendipathar,68
Meghalaya,Mowkaiaw,69
Meghalaya,Mylliem,70
Meghalaya,Nartiang,71
Meghalaya,Nongkrem,72
Meghalaya,Nongpoh,73
Meghalaya,Nongstoin,74
Meghalaya,Nongthymmai,75
Meghalaya,North Shillong,76
Meghalaya,North Tura,77
Meghalaya,Phulbari,78
Meghalaya,Pynthorumkhrah,79
Meghalaya,Pynursla,80
Meghalaya,Rajabala,81
Meghalaya,Raksamgre,82
Meghalaya,Raliang,83
Meghalaya,Rambrai Jyrngam,84
Meghalaya,Rangsakona,85
Meghalaya,Ranikor,86
Meghalaya,Resubelpara,87
Meghalaya,Rongara Siju,88
Meghalaya,Rongjeng,89
Meghalaya,Salmanpara,90
Meghalaya,Selsella,91
Meghalaya,Shella,92
Meghalaya,Sohiong,93
Meghalaya,Sohra,94
Meghalaya,Songsak,95
Meghalaya,South Shillong,96
Meghalaya,South Tura,97
Meghalaya,Sutnga Saipung,98
Meghalaya,Tikrikila,99
Meghalaya,Umroi,100
Meghalaya,Umsning,1
Meghalaya,West Shillong,2
Meghalaya,William Nagar,3
Mizoram,Aizawl East - I,4
Mizoram,Aizawl East Ii,5
Mizoram,Aizawl North - I,6
Mizoram,Aizawl North - Ii,7
Mizoram,Aizawl North-iii,8
Mizoram,Aizawl South I,9
Mizoram,Aizawl South Ii,10
Mizoram,Aizawl South-iii,11
Mizoram,Aizawl West I,12
Mizoram,Aizawl West Ii,13
Mizoram,Aizawl West Iii,14
Mizoram,Chalfilh,15
Mizoram,Champhai North,16
Mizoram,Champhai South,17
Mizoram,Dampa,18
Mizoram,East Tuipui,19
Mizoram,Hachhek,20
Mizoram,Hrangturzo,21
Mizoram,Kolasib,22
Mizoram,Lawngtlai East,23
Mizoram,Lawngtlai West,24
Mizoram,Lengteng,25
Mizoram,Lunglei East,26
Mizoram,Lunglei North,27
Mizoram,Lunglei South,28
Mizoram,Lunglei West,29
Mizoram,Mamit,30
Mizoram,Palak,31
Mizoram,Saiha,32
Mizoram,Serchhip,33
Mizoram,Serlui,34
Mizoram,South Tuipui,35
Mizoram,Tawi,36
Mizoram,Thorang,37
Mizoram,Tuichang,38
Mizoram,Tuichawng,39
Mizoram,Tuikum,40
Mizoram,Tuirial,41
Mizoram,Tuivawl,42
Mizoram,West Tuipui,43
Nagaland,Aboi,44
Nagaland,Aghunato,45
Nagaland,Akuluto,46
Nagaland,Alongtaki,47
Nagaland,Angetyongpang,48
Nagaland,Aonglenden,49
Nagaland,Arkakong,50
Nagaland,Atoizu,51
Nagaland,Bhandari,52
Nagaland,Chazouba,53
Nagaland,Chizami,54
Nagaland,Dimapur-i,55
Nagaland,Dimapur-ii,56
Nagaland,Dimapur-iii,57
Nagaland,Ghaspani-i,58
Nagaland,Ghaspani-ii,59
Nagaland,Impur,60
Nagaland,Jangpetkong,61
Nagaland,Kohima Town,62
Nagaland,Koridang,63
Nagaland,Longkhim Chare,64
Nagaland,Longleng,65
Nagaland,Meluri,66
Nagaland,Moka,67
Nagaland,Mokokchung Town,68
Nagaland,Mon Town,69
Nagaland,Mongoya,70
Nagaland,Noklak,71
Nagaland,Noksen,72
Nagaland,Northern Angami-i,73
Nagaland,Northern Angami-ii,74
Nagaland,Peren,75
Nagaland,Pfutsero,76
Nagaland,Phek,77
Nagaland,Phomching,78
Nagaland,Pughoboto,79
Nagaland,Pungro Kiphire,80
Nagaland,Sanis,81
Nagaland,Satakha,82
Nagaland,Seyochung Sitimi,83
Nagaland,Shamator Chessore,84
Nagaland,Southern Angami-i,85
Nagaland,Southern Angami-ii,86
Nagaland,Suruhoto,87
Nagaland,Tamlu,88
Nagaland,Tapi,89
Nagaland,Tehok,90
Nagaland,Tenning,91
Nagaland,Thonoknyu,92
Nagaland,Tizit,93
Nagaland,Tobu,94
Nagaland,Tseminyu,95
Nagaland,Tuensang Sadar-i,96
Nagaland,Tuensang Sadar-ii,97
Nagaland,Tuli,98
Nagaland,Tyui,99
Nagaland,Wakching,100
Nagaland,Western Angami,1
Nagaland,Wokha,2
Nagaland,Zunheboto,3
Orissa,Anandapur,4
Orissa,Angul,5
Orissa,Aska,6
Orissa,Athagarh,7
Orissa,Athamallik,8
Orissa,Attabira,9
Orissa,Aul,10
Orissa,Badasahi,11
Orissa,Balasore,12
Orissa,Baliguda,13
Orissa,Balikuda-ersama,14
Orissa,Bangriposi,15
Orissa,Banki,16
Orissa,Barabati-cuttack,17
Orissa,Baramba,18
Orissa,Barchana,19
Orissa,Bargarh,20
Orissa,Bari,21
Orissa,Baripada,22
Orissa,Basta,23
Orissa,Basudevpur,24
Orissa,Begunia,25
Orissa,Berhampur,26
Orissa,Bhadrak,27
Orissa,Bhandaripokhari,28
Orissa,Bhanjanagar,29
Orissa,Bhatli,30
Orissa,Bhawanipatna,31
Orissa,Bhograi,32
Orissa,Bhubaneswar Central (madhya),33
Orissa,Bhubaneswar North (uttar),34
Orissa,Bijepur,35
Orissa,Binjharpur,36
Orissa,Biramitrapur,37
Orissa,Birmaharajpur,38
Orissa,Bissam Cuttack,39
Orissa,Bolangir,40
Orissa,Bonai,41
Orissa,Boudh,42
Orissa,Brajarajnagar,43
Orissa,Bramhagiri,44
Orissa,Champua,45
Orissa,Chandabali,46
Orissa,Chhatrapur,47
Orissa,Chhendipada,48
Orissa,Chikiti,49
Orissa,Chilika,50
Orissa,Chitrakonda,51
Orissa,Choudwar-cuttack,52
Orissa,Cuttack Sadar,53
Orissa,Dabugam,54
Orissa,Daspalla,55
Orissa,Deogarh,56
Orissa,Dhamnagar,57
Orissa,Dharmasala,58
Orissa,Dharmgarh,59
Orissa,Dhenkanal,60
Orissa,Digapahandi,61
Orissa,Ekamra-bhubaneswar,62
Orissa,G. Udayagiri,63
Orissa,Ghasipura,64
Orissa,Gopalpur,65
Orissa,Gunupur,66
Orissa,Hindol,67
Orissa,Hinjili,68
Orissa,Jagatsinghpur,69
Orissa,Jajpur,70
Orissa,Jaleswar,71
Orissa,Jashipur,72
Orissa,Jatani,73
Orissa,Jayadev,74
Orissa,Jeypore,75
Orissa,Jharigam,76
Orissa,Jharsuguda,77
Orissa,Junagarh,78
Orissa,Kabisuryangar,79
Orissa,Kakatpur,80
Orissa,Kamakhyanagar,81
Orissa,Kantabanji,82
Orissa,Kantamal,83
Orissa,Kendrapara,84
Orissa,Keonjhar,85
Orissa,Khalikote,86
Orissa,Khandapada,87
Orissa,Khariar,88
Orissa,Khurda,89
Orissa,Koraput,90
Orissa,Korei,91
Orissa,Kotpad,92
Orissa,Kuchinda,93
Orissa,Lanjigarh,94
Orissa,Laxmipur,95
Orissa,Loisingha,96
Orissa,Mahakalapada,97
Orissa,Mahanga,98
Orissa,Malkangiri,99
Orissa,Mohana,100
Orissa,Morada,1
Orissa,Nabarangpur,2
Orissa,Narla,3
Orissa,Nayagarh,4
Orissa,Niali,5
Orissa,Nilgiri,6
Orissa,Nimapara,7
Orissa,Nuapada,8
Orissa,Padampur,9
Orissa,Pallahara,10
Orissa,Paradeep,11
Orissa,Paralakhemundi,12
Orissa,Parjanga,13
Orissa,Patkura,14
Orissa,Patna,15
Orissa,Patnagarh,16
Orissa,Phulbani,17
Orissa,Pipili,18
Orissa,Polasara,19
Orissa,Pottangi,20
Orissa,Puri,21
Orissa,Raghunathpali,22
Orissa,Rairakhol,23
Orissa,Rairangpur,24
Orissa,Rajanagar,25
Orissa,Rajgangapur,26
Orissa,Ranpur,27
Orissa,Rayagada,28
Orissa,Remuna,29
Orissa,Rengali,30
Orissa,Rourkela,31
Orissa,Salipur,32
Orissa,Sambalpur,33
Orissa,Sanakhemundi,34
Orissa,Saraskana,35
Orissa,Satyabadi,36
Orissa,Simulia,37
Orissa,Sonepur,38
Orissa,Soro,39
Orissa,Sukinda,40
Orissa,Sundargarh,41
Orissa,Surada,42
Orissa,Talcher,43
Orissa,Talsara,44
Orissa,Telkoi,45
Orissa,Tirtol,46
Orissa,Titlagarh,47
Orissa,Udala,48
Orissa,Umarkote,49
Puducherry,Ariankuppam,50
Puducherry,Bahour,51
Puducherry,Embalam,52
Puducherry,Indira Nagar,53
Puducherry,Kadirgamam,54
Puducherry,Kamaraj Nagar,55
Puducherry,Karaikal North,56
Puducherry,Karaikal South,57
Puducherry,Lawspet,58
Puducherry,Mahe,59
Puducherry,Manavely,60
Puducherry,Mangalam,61
Puducherry,Mannadipet,62
Puducherry,Mudaliarpet,63
Puducherry,Nedungadu,64
Puducherry,Nellithope,65
Puducherry,Neravy T.r. Pattinam,66
Puducherry,Nettapakkam,67
Puducherry,Orleampeth,68
Puducherry,Oupalam,69
Puducherry,Oussudu,70
Puducherry,Ozhukarai,71
Puducherry,Raj Bhavan,72
Puducherry,Thattanchavady,73
Puducherry,Thirubhuvanai,74
Puducherry,Thirunallar,75
Puducherry,Villianur,76
Puducherry,Yanam,77
Punjab,Abohar,78
Punjab,Adampur,79
Punjab,Ajnala,80
Punjab,Amargarh,81
Punjab,Amloh,82
Punjab,Amritsar Central,83
Punjab,Amritsar East,84
Punjab,Amritsar North,85
Punjab,Amritsar South,86
Punjab,Amritsar West,87
Punjab,Anandpur Sahib,88
Punjab,Atam Nagar,89
Punjab,Attari,90
Punjab,Baba Bakala,91
Punjab,Balachaur,92
Punjab,Balluana,93
Punjab,Banga(sc),94
Punjab,Barnala,95
Punjab,Bassi Pathana,96
Punjab,Batala,97
Punjab,Bathinda Rural,98
