state_name,subdistrict_name,value
Bihar,Charaut,57
Bihar,Charpokhari,58
Bihar,Chaugain,59
Bihar,Chausa,60
Bihar,Chautham,61
Bihar,Chehra Kalan,62
Bihar,Chenari,63
Bihar,Cheria Bariarpur,64
Bihar,Chewara,65
Bihar,Chhatapur,66
Bihar,Chhorahi,67
Bihar,Chiraia,68
Bihar,Colgong,69
Bihar,Dagarua,70
Bihar,Dalsinghsarai,71
Bihar,Dandari,72
Bihar,Dandkhora,73
Bihar,Daniawan,74
Bihar,Darauli,75
Bihar,Daraundha,76
Bihar,Darbhanga,77
Bihar,Dariapur,78
Bihar,Daudnagar,79
Bihar,Dawath,80
Bihar,Dehri,81
Bihar,Deo,82
Bihar,Desri,83
Bihar,Dhaka,84
Bihar,Dhamdaha,85
Bihar,Dhanarua,86
Bihar,Dharhara,87
Bihar,Dholi (moraul),88
Bihar,Dhuraiya,89
Bihar,Dighalbank,90
Bihar,Dighwara,91
Bihar,Dinapur-cum-khagaul,92
Bihar,Dinara,93
Bihar,Dobhi,94
Bihar,Dulhin Bazar,95
Bihar,Dumaria,96
Bihar,Dumra,97
Bihar,Dumraon,98
Bihar,Dumri Katsari,99
Bihar,Durgawati,100
Bihar,Ekangarsarai,1
Bihar,Ekma,2
Bihar,Falka,3
Bihar,Fatehpur,4
Bihar,Fatwah,5
Bihar,Forbesganj,6
Bihar,Gaighat,7
Bihar,Gamharia,8
Bihar,Garhani,9
Bihar,Garhpura,10
Bihar,Garkha,11
Bihar,Gaunaha,12
Bihar,Gaya Town C.d.block,13
Bihar,Ghailarh,14
Bihar,Ghanshyampur,15
Bihar,Ghat Kusumbha,16
Bihar,Ghoghardiha,17
Bihar,Ghorasahan,18
Bihar,Ghoshi,19
Bihar,Ghoswari,20
Bihar,Gidhaur,21
Bihar,Giriak,22
Bihar,Gobindpur,23
Bihar,Gogri,24
Bihar,Goh,25
Bihar,Gopalganj,26
Bihar,Gopalpur,27
Bihar,Gora Bauram,28
Bihar,Goradih,29
Bihar,Goraul,30
Bihar,Goriakothi,31
Bihar,Guraru,32
Bihar,Gurua,33
Bihar,Guthani,34
Bihar,Gwalpara,35
Bihar,Hajipur,36
Bihar,Halsi,37
Bihar,Hanumannagar,38
Bihar,Harlakhi,39
Bihar,Harnaut,40
Bihar,Harsidhi,41
Bihar,Hasanganj,42
Bihar,Hasanpur,43
Bihar,Hasanpura,44
Bihar,Haspura,45
Bihar,Hathua,46
Bihar,Hayaghat,47
Bihar,Hilsa,48
Bihar,Hisua,49
Bihar,Hulasganj,50
Bihar,Hussainganj,51
Bihar,Imamganj,52
Bihar,Ishupur,53
Bihar,Islamnagar Aliganj,54
Bihar,Islampur,55
Bihar,Ismailpur,56
Bihar,Itarhi,57
Bihar,Jagdishpur,58
Bihar,Jainagar,59
Bihar,Jalalgarh,60
Bihar,Jalalpur,61
Bihar,Jale,62
Bihar,Jamalpur,63
Bihar,Jamui,64
Bihar,Jandaha,65
Bihar,Jehanabad,66
Bihar,Jhajha,67
Bihar,Jhanjharpur,68
Bihar,Jogapatti,69
Bihar,Jokihat,70
Bihar,Kadwa,71
Bihar,Kahara,72
Bihar,Kako,73
Bihar,Kaler,74
Bihar,Kaluahi,75
Bihar,Kalyanpur,76
Bihar,Kanti,77
Bihar,Karai Parsurai,78
Bihar,Karakat,79
Bihar,Kargahar,80
Bihar,Karpi,81
Bihar,Kasba,82
Bihar,Kashi Chak,83
Bihar,Katihar,84
Bihar,Katiya,85
Bihar,Katoria,86
Bihar,Katra,87
Bihar,Katrisarai,88
Bihar,Kawakol,89
Bihar,Keotiranway,90
Bihar,Kesaria,91
Bihar,Kesath,92
Bihar,Khagaria,93
Bihar,Khaira,94
Bihar,Khajauli,95
Bihar,Khanpur,96
Bihar,Kharagpur,97
Bihar,Kharik,98
Bihar,Khizirsarai,99
Bihar,Khudabandpur,100
Bihar,Khusrupur,1
Bihar,Kiratpur,2
Bihar,Kishanganj,3
Bihar,Kishanpur,4
Bihar,Kochadhamin,5
Bihar,Kochas,6
Bihar,Koilwar,7
Bihar,Konch,8
Bihar,Korha,9
Bihar,Kotwa,10
Bihar,Krityanand Nagar,11
Bihar,Kuchaikote,12
Bihar,Kudra,13
Bihar,Kumarkhand,14
Bihar,Kurhani,15
Bihar,Kursakatta,16
Bihar,Kursela,17
Bihar,Kurtha,18
Bihar,Kusheshwar Asthan,19
Bihar,Kusheshwar Asthan Purbi,20
Bihar,Kutumba,21
Bihar,Ladania,22
Bihar,Lahladpur,23
Bihar,Lakhisarai,24
Bihar,Lakhnaur,25
Bihar,Lakri Nabiganj,26
Bihar,Lakshmipur,27
Bihar,Lalganj,28
Bihar,Laukaha,29
Bihar,Laukahi,30
Bihar,Lauriya,31
Bihar,Madanpur,32
Bihar,Madhepur,33
Bihar,Madhepura,34
Bihar,Madhuban,35
Bihar,Madhubani,36
Bihar,Madhwapur,37
Bihar,Maharajganj,38
Bihar,Mahishi,39
Bihar,Mahnar,40
Bihar,Mahua,41
Bihar,Mainatanr,42
Bihar,Mairwa,43
Bihar,Majhaulia,44
Bihar,Majorganj,45
Bihar,Maker,46
Bihar,Makhdumpur,47
Bihar,Maner,48
Bihar,Manigachhi,49
Bihar,Manihari,50
Bihar,Manjha,51
Bihar,Manjhi,52
Bihar,Manpur,53
Bihar,Mansahi,54
Bihar,Mansi,55
Bihar,Mansurchak,56
Bihar,Marauna,57
Bihar,Marhaura,58
Bihar,Marwan,59
Bihar,Masaurhi,60
Bihar,Mashrakh,61
Bihar,Matihani,62
Bihar,Mehsi,63
Bihar,Meskaur,64
Bihar,Minapur,65
Bihar,Modanganj,66
Bihar,Mohania,67
Bihar,Mohanpur,68
Bihar,Mohiuddinagar,69
Bihar,Mokameh,70
Bihar,Morwa,71
Bihar,Motihari,72
Bihar,Muhra,73
Bihar,Munger,74
Bihar,Murliganj,75
Bihar,Musahri,76
Bihar,Nabinagar,77
Bihar,Nagar Nausa,78
Bihar,Nagra,79
Bihar,Nanpur,80
Bihar,Naokothi,81
Bihar,Narayanpur,82
Bihar,Nardiganj,83
Bihar,Narhat,84
Bihar,Narkatia,85
Bihar,Narkatiaganj,86
Bihar,Narpatganj,87
Bihar,Nasriganj,88
Bihar,Nathnagar,89
Bihar,Naubatpur,90
Bihar,Naugachhia,91
Bihar,Nauhatta,92
Bihar,Nautan,93
Bihar,Nawada,94
Bihar,Nawanagar,95
Bihar,Neem Chak Bathani,96
Bihar,Nirmali,97
Bihar,Nokha,98
Bihar,Noorsarai,99
Bihar,Nuaon,100
Bihar,Obra,1
Bihar,Pach Deuri,2
Bihar,Pachrukhi,3
Bihar,Paharpur,4
Bihar,Pakri Dayal,5
Bihar,Pakribarawan,6
Bihar,Palasi,7
Bihar,Paliganj,8
Bihar,Panapur,9
Bihar,Pandarak,10
Bihar,Pandaul,11
Bihar,Paraiya,12
Bihar,Parbalpur,13
Bihar,Parbatta,14
Bihar,Parihar,15
Bihar,Paroo,16
Bihar,Parsa,17
Bihar,Parsauni,18
Bihar,Patahi,19
Bihar,Patarghat,20
Bihar,Patepur,21
Bihar,Paterhi Belsar,22
Bihar,Patna Rural,23
Bihar,Patori,24
Bihar,Phenhara,25
Bihar,Phulidumar,26
Bihar,Phulparas,27
Bihar,Phulwari,28
Bihar,Phulwaria,29
Bihar,Pipariya,30
Bihar,Pipra,31
Bihar,Piprakothi,32
Bihar,Piprarhi,33
Bihar,Piprasi,34
Bihar,Piro,35
Bihar,Pirpainti,36
Bihar,Pothia,37
Bihar,Pranpur,38
Bihar,Pratapganj,39
Bihar,Punpun,40
Bihar,Pupri,41
Bihar,Puraini,42
Bihar,Purnahiya,43
Bihar,Purnia East,44
Bihar,Pusa,45
Bihar,Rafiganj,46
Bihar,Raghopur,47
Bihar,Raghunathpur,48
Bihar,Rahui,49
Bihar,Raja Pakar,50
Bihar,Rajauli,51
Bihar,Rajaun,52
Bihar,Rajgir,53
Bihar,Rajnagar,54
Bihar,Rajpur,55
Bihar,Ramgarh,56
Bihar,Ramgarh Chowk,57
Bihar,Ramgarhwa,58
Bihar,Ramnagar,59
Bihar,Rampur,60
Bihar,Rangra Chowk,61
Bihar,Raniganj,62
Bihar,Ratni Faridpur,63
Bihar,Raxaul,64
Bihar,Revelganj,65
Bihar,Riga,66
Bihar,Roh,67
Bihar,Rohtas,68
Bihar,Rosera,69
Bihar,Runisaidpur,70
Bihar,Rupauli,71
Bihar,Sabour,72
Bihar,Sahar,73
Bihar,Sahdai Buzurg,74
Bihar,Sahebganj,75
Bihar,Sahebpur Kamal,76
Bihar,Sakra,77
Bihar,Salkhua,78
Bihar,Samastipur,79
Bihar,Sameli,80
Bihar,Sampatchak,81
Bihar,Sandesh,82
Bihar,Sangrampur,83
Bihar,Sanjhauli,84
Bihar,Saraigarh Bhaptiyahi,85
Bihar,Sarairanjan,86
Bihar,Saraiya,87
Bihar,Sarmera,88
Bihar,Sasaram,89
Bihar,Satar Kataiya,90
Bihar,Saur Bazar,91
Bihar,Shahkund,92
Bihar,Shahpur,93
Bihar,Shambhuganj,94
Bihar,Shamho Akha Kurha,95
Bihar,Shankarpur,96
Bihar,Sheikhpura,97
Bihar,Shekhopur Sarai,98
Bihar,Sheohar,99
Bihar,Sheosagar,100
Bihar,Sherghati,1
Bihar,Shivaji Nagar,2
Bihar,Sidhaw,3
Bihar,Sidhwalia,4
Bihar,Sikandra,5
Bihar,Sikta,6
Bihar,Sikti,7
Bihar,Silao,8
Bihar,Simri,9
Bihar,Simri Bakhtiarpur,10
Bihar,Singheshwar,11
Bihar,Singhia,12
Bihar,Singhwara,13
Bihar,Sirdala,14
Bihar,Siswan,15
Bihar,Siwan,16
Bihar,Sonbarsa,17
Bihar,Sonbhadra Banshi Suryapur,18
Bihar,Sonepur,19
Bihar,Sonhaula,20
Bihar,Sono,21
Bihar,Srinagar,22
Bihar,Sugauli,23
Bihar,Sultanganj,24
Bihar,Supaul,25
Bihar,Suppi,26
Bihar,Surajgarha,27
Bihar,Sursand,28
Bihar,Suryapura,29
Bihar,Tajpur,30
Bihar,Tan Kuppa,31
Bihar,Taraiya,32
Bihar,Tarapur,33
Bihar,Tarari,34
Bihar,Tardih,35
Bihar,Tariani Chowk,36
Bihar,Teghra,37
Bihar,Terhagachh,38
Bihar,Tetaria,39
Bihar,Tetiha Bambor,40
Bihar,Thakrahan,41
Bihar,Thakurganj,42
Bihar,Tharthari,43
Bihar,Thawe,44
Bihar,Tikari,45
Bihar,Tilouthu,46
Bihar,Tribeniganj,47
Bihar,Turkaulia,48
Bihar,Uchkagaon,49
Bihar,Udwant Nagar,50
Bihar,Ujiarpur,51
Bihar,Vaishali,52
Bihar,Vidyapati Nagar,53
Bihar,Warisaliganj,54
Bihar,Warisnagar,55
Bihar,Wazirganj,56
Bihar,Ziradei,57
Chandigarh,Chandigarh,58
Chhattisgarh,Abhanpur,59
Chhattisgarh,Akaltara,60
Chhattisgarh,Ambagarh,61
Chhattisgarh,Ambikapur,62
Chhattisgarh,Antagarh,63
Chhattisgarh,Arang,64
Chhattisgarh,Bade Rajpur,65
Chhattisgarh,Bagbahra,66
Chhattisgarh,Bagicha,67
Chhattisgarh,Baikunthpur,68
Chhattisgarh,Bakavand,69
Chhattisgarh,Balod,70
Chhattisgarh,Baloda,71
Chhattisgarh,Baloda Bazar,72
Chhattisgarh,Balrampur,73
Chhattisgarh,Baramkela,74
Chhattisgarh,Basna,75
Chhattisgarh,Bastanar,76
Chhattisgarh,Bastar,77
Chhattisgarh,Batouli,78
Chhattisgarh,Bemetara,79
Chhattisgarh,Berla,80
Chhattisgarh,Bhairamgarh,81
Chhattisgarh,Bhaiyathan,82
Chhattisgarh,Bhanupratappur,83
Chhattisgarh,Bharatpur,84
Chhattisgarh,Bhatapara,85
Chhattisgarh,Bhopalpattnam,86
Chhattisgarh,Bijapur,87
Chhattisgarh,Bilaigarh,88
Chhattisgarh,Bilaspur,89
Chhattisgarh,Bilha,90
Chhattisgarh,Bindranavagarh(gariyaband),91
Chhattisgarh,Bodla,92
Chhattisgarh,Champa,93
Chhattisgarh,Charama,94
Chhattisgarh,Chhindgarh,95
Chhattisgarh,Chhuikhadan,96
Chhattisgarh,Chhura,97
Chhattisgarh,Chhuriya,98
Chhattisgarh,Dabhra,99
Chhattisgarh,Dantewada,100
Chhattisgarh,Darbha,1
Chhattisgarh,Deobhog,2
Chhattisgarh,Dhamdha,3
Chhattisgarh,Dhamtari,4
Chhattisgarh,Dondi,5
Chhattisgarh,Dondi Luhara,6
Chhattisgarh,Dongargaon,7
Chhattisgarh,Dongargarh,8
Chhattisgarh,Duldula,9
Chhattisgarh,Durg,10
Chhattisgarh,Durgkondal,11
Chhattisgarh,Farasgaon,12
Chhattisgarh,Farsabahar,13
Chhattisgarh,Gharghoda,14
Chhattisgarh,Gidam,15
Chhattisgarh,Gunderdehi,16
Chhattisgarh,Gurur,17
Chhattisgarh,Jagdalpur,18
Chhattisgarh,Jaijaipur,19
Chhattisgarh,Janjgir,20
Chhattisgarh,Jashpur,21
Chhattisgarh,Kanker,22
Chhattisgarh,Kansabel,23
Chhattisgarh,Kartala,24
Chhattisgarh,Kasdol,25
Chhattisgarh,Katekalyan,26
Chhattisgarh,Katghora,27
Chhattisgarh,Kawardha,28
Chhattisgarh,Keskal,29
Chhattisgarh,Khadganva,30
Chhattisgarh,Khairagarh,31
Chhattisgarh,Kharsia,32
Chhattisgarh,Kondagaon,33
Chhattisgarh,Konta,34
Chhattisgarh,Korba,35
Chhattisgarh,Kota,36
Chhattisgarh,Kuakonda,37
Chhattisgarh,Kunkuri,38
Chhattisgarh,Kurud,39
Chhattisgarh,Lailunga,40
Chhattisgarh,Lakhanpur,41
Chhattisgarh,Lohandiguda,42
Chhattisgarh,Lormi,43
Chhattisgarh,Lundra,44
Chhattisgarh,Magarlod,45
Chhattisgarh,Mahasamund,46
Chhattisgarh,Mainpat,47
Chhattisgarh,Mainpur,48
Chhattisgarh,Makdi,49
Chhattisgarh,Malkharoda,50
Chhattisgarh,Manendragarh,51
Chhattisgarh,Manora,52
Chhattisgarh,Manpur,53
Chhattisgarh,Marwahi,54
Chhattisgarh,Masturi,55
Chhattisgarh,Mohla,56
Chhattisgarh,Mungeli,57
Chhattisgarh,Nagri,58
Chhattisgarh,Narayanpur,59
Chhattisgarh,Narharpur,60
Chhattisgarh,Nawagarh,61
Chhattisgarh,Orchha,62
Chhattisgarh,Oudgi,63
Chhattisgarh,Pakhanjur,64
Chhattisgarh,Palari,65
Chhattisgarh,Pali,66
Chhattisgarh,Pamgarh,67
Chhattisgarh,Pandariya,68
Chhattisgarh,Patan,69
Chhattisgarh,Pathalgaon,70
Chhattisgarh,Pathariya,71
Chhattisgarh,Pendra,72
Chhattisgarh,Pendra Road Gorella,73
Chhattisgarh,Pithora,74
Chhattisgarh,Poundi-uproda,75
Chhattisgarh,Pratappur,76
Chhattisgarh,Premnagar,77
Chhattisgarh,Pusour,78
Chhattisgarh,Raigarh,79
Chhattisgarh,Raipur,80
Chhattisgarh,Rajim,81
Chhattisgarh,Rajnandgaon,82
Chhattisgarh,Rajpur,83
Chhattisgarh,Ramanujganj,84
Chhattisgarh,Ramanujnagar,85
Chhattisgarh,Sahaspur Lohara,86
Chhattisgarh,Saja,87
Chhattisgarh,Sakti,88
Chhattisgarh,Samri(kusmi),89
Chhattisgarh,Saraipali,90
Chhattisgarh,Sarangarh,91
Chhattisgarh,Shankargarh,92
Chhattisgarh,Simga,93
Chhattisgarh,Sitapur,94
Chhattisgarh,Sonhat,95
Chhattisgarh,Sukma,96
Chhattisgarh,Surajpur,97
Chhattisgarh,Takhatpur,98
Chhattisgarh,Tamnar,99
Chhattisgarh,Thanakhamria,100
Chhattisgarh,Tilda,1
Chhattisgarh,Tokapal,2
Chhattisgarh,Udaipur (dharamjaigarh),3
Chhattisgarh,Udaypur,4
Chhattisgarh,Usur,5
Chhattisgarh,Wadrafnagar,6
Dadra & Nagar Haveli,Dadra & Nagar Haveli,7
Daman & Diu,Daman,8
Daman & Diu,Diu,9
Delhi,Chanakya Puri,10
Delhi,Civil Lines,11
Delhi,Connaught Place,12
Delhi,Darya Ganj,13
Delhi,Defence Colony,14
Delhi,Delhi Cantonment,15
Delhi,Gandhi Nagar,16
Delhi,Hauz Khas,17
Delhi,Kalkaji,18
Delhi,Karol Bagh,19
Delhi,Kotwali,20
Delhi,Model Town,21
Delhi,Najafgarh,22
Delhi,Narela,23
Delhi,Pahar Ganj,24
Delhi,Parliament Street,25
Delhi,Patel Nagar,26
Delhi,Preet Vihar,27
Delhi,Punjabi Bagh,28
Delhi,Rajouri Garden,29
Delhi,Sadar Bazar,30
Delhi,Saraswati Vihar,31
Delhi,Seelam Pur,32
Delhi,Seema Puri,33
Delhi,Shahdara,34
Delhi,Vasant Vihar,35
Delhi,Vivek Vihar,36
Goa,Bardez,37
Goa,Bicholim,38
Goa,Canacona,39
Goa,Mormugao,40
Goa,Pernem,41
Goa,Ponda,42
Goa,Quepem,43
Goa,Salcete,44
Goa,Sanguem,45
Goa,Satari,46
Goa,Tiswadi,47
Gujarat,Abdasa,48
Gujarat,Ahmadabad City,49
Gujarat,Amirgadh,50
Gujarat,Amod,51
Gujarat,Amreli,52
Gujarat,Anand,53
Gujarat,Anjar,54
Gujarat,Anklav,55
Gujarat,Anklesvar,56
Gujarat,Babra,57
Gujarat,Bagasara,58
Gujarat,Balasinor,59
Gujarat,Bansda,60
Gujarat,Bardoli,61
Gujarat,Barwala,62
Gujarat,Bavla,63
Gujarat,Bayad,64
Gujarat,Becharaji,65
Gujarat,Bhabhar,66
Gujarat,Bhachau,67
Gujarat,Bhanvad,68
Gujarat,Bharuch,69
Gujarat,Bhavnagar,70
Gujarat,Bhesan,71
Gujarat,Bhiloda,72
Gujarat,Bhuj,73
Gujarat,Borsad,74
Gujarat,Botad,75
Gujarat,Chanasma,76
Gujarat,Chhota Udaipur,77
Gujarat,Chikhli,78
Gujarat,Chorasi,79
Gujarat,Chotila,80
Gujarat,Chuda,81
Gujarat,Dabhoi,82
Gujarat,Danta,83
Gujarat,Dantiwada,84
Gujarat,Dasada,85
Gujarat,Daskroi,86
Gujarat,Dediapada,87
Gujarat,Deesa,88
Gujarat,Dehgam,89
Gujarat,Deodar,90
Gujarat,Detroj-rampura,91
Gujarat,Devgadbaria,92
Gujarat,Dhandhuka,93
Gujarat,Dhanera,94
Gujarat,Dhanpur,95
Gujarat,Dhansura,96
Gujarat,Dharampur,97
Gujarat,Dhari,98
Gujarat,Dholka,99
Gujarat,Dhoraji,100
Gujarat,Dhrangadhra,1
Gujarat,Dhrol,2
Gujarat,Dohad,3
Gujarat,Fatepura,4
Gujarat,Gadhada,5
Gujarat,Gandevi,6
Gujarat,Gandhidham,7
Gujarat,Gandhinagar,8
Gujarat,Garbada,9
Gujarat,Gariadhar,10
Gujarat,Ghogha,11
Gujarat,Ghoghamba,12
Gujarat,Godhra,13
Gujarat,Gondal,14
Gujarat,Halol,15
Gujarat,Halvad,16
Gujarat,Hansot,17
Gujarat,Harij,18
Gujarat,Himatnagar,19
Gujarat,Idar,20
Gujarat,Jafrabad,21
Gujarat,Jalalpore,22
Gujarat,Jambughoda,23
Gujarat,Jambusar,24
Gujarat,Jamjodhpur,25
Gujarat,Jamkandorna,26
Gujarat,Jamnagar,27
Gujarat,Jasdan,28
Gujarat,Jetpur,29
Gujarat,Jetpur Pavi,30
Gujarat,Jhagadia,31
Gujarat,Jhalod,32
Gujarat,Jodiya,33
Gujarat,Junagadh,34
Gujarat,Kadana,35
Gujarat,Kadi,36
Gujarat,Kalavad,37
Gujarat,Kalol,38
Gujarat,Kalyanpur,39
Gujarat,Kamrej,40
Gujarat,Kankrej,41
Gujarat,Kapadvanj,42
Gujarat,Kaprada,43
Gujarat,Karjan,44
Gujarat,Kathlal,45
Gujarat,Kavant,46
Gujarat,Keshod,47
Gujarat,Khambha,48
Gujarat,Khambhalia,49
Gujarat,Khambhat,50
Gujarat,Khanpur,51
Gujarat,Kheda,52
Gujarat,Khedbrahma,53
Gujarat,Kheralu,54
Gujarat,Kodinar,55
Gujarat,Kotda Sangani,56
Gujarat,Kunkavav Vadia,57
Gujarat,Kutiyana,58
Gujarat,Lakhpat,59
Gujarat,Lakhtar,60
Gujarat,Lalpur,61
Gujarat,Lathi,62
Gujarat,Lilia,63
Gujarat,Limbdi,64
Gujarat,Limkheda,65
Gujarat,Lodhika,66
Gujarat,Lunawada,67
Gujarat,Mahesana,68
Gujarat,Mahudha,69
Gujarat,Mahuva,70
Gujarat,Malia,71
Gujarat,Maliya,72
Gujarat,Malpur,73
Gujarat,Manavadar,74
Gujarat,Mandal,75
Gujarat,Mandvi,76
Gujarat,Mangrol,77
Gujarat,Mansa,78
Gujarat,Matar,79
Gujarat,Meghraj,80
Gujarat,Mehmedabad,81
Gujarat,Mendarda,82
Gujarat,Modasa,83
Gujarat,Morvi,84
Gujarat,Morwa (hadaf),85
Gujarat,Muli,86
Gujarat,Mundra,87
Gujarat,Nadiad,88
Gujarat,Nakhatrana,89
Gujarat,Nandod,90
Gujarat,Nasvadi,91
Gujarat,Navsari,92
Gujarat,Nizar,93
Gujarat,Okhamandal,94
Gujarat,Olpad,95
Gujarat,Paddhari,96
Gujarat,Padra,97
Gujarat,Palanpur,98
Gujarat,Palitana,99
Gujarat,Palsana,100
Gujarat,Pardi,1
Gujarat,Patan,2
Gujarat,Patan-veraval,3
Gujarat,Petlad,4
Gujarat,Porbandar,5
Gujarat,Prantij,6
Gujarat,Radhanpur,7
Gujarat,Rajkot,8
Gujarat,Rajula,9
Gujarat,Ranavav,10
Gujarat,Rann Of Kachchh,11
Gujarat,Ranpur,12
Gujarat,Rapar,13
Gujarat,Sagbara,14
Gujarat,Sami,15
Gujarat,Sanand,16
Gujarat,Sankheda,17
Gujarat,Santalpur,18
Gujarat,Santrampur,19
Gujarat,Satlasana,20
Gujarat,Savar Kundla,21
Gujarat,Savli,22
Gujarat,Sayla,23
Gujarat,Shehera,24
Gujarat,Sidhpur,25
Gujarat,Sihor,26
Gujarat,Sinor,27
Gujarat,Sojitra,28
Gujarat,Songadh,29
Gujarat,Surat City,30
Gujarat,Sutrapada,31
Gujarat,Talaja,32
Gujarat,Talala,33
Gujarat,Talod,34
Gujarat,Tankara,35
Gujarat,Tarapur,36
Gujarat,Tharad,37
Gujarat,Thasra,38
Gujarat,The Dangs,39
Gujarat,Tilakwada,40
Gujarat,Uchchhal,41
Gujarat,Umarpada,42
Gujarat,Umbergaon,43
Gujarat,Umrala,44
Gujarat,Umreth,45
Gujarat,Una,46
Gujarat,Unjha,47
Gujarat,Upleta,48
Gujarat,Vadali,49
Gujarat,Vadgam,50
Gujarat,Vadnagar,51
Gujarat,Vadodara,52
Gujarat,Vaghodia,53
Gujarat,Vagra,54
Gujarat,Valia,55
Gujarat,Vallabhipur,56
Gujarat,Valod,57
Gujarat,Valsad,58
Gujarat,Vanthali,59
Gujarat,Vav,60
Gujarat,Vijapur,61
Gujarat,Vijaynagar,62
Gujarat,Viramgam,63
Gujarat,Virpur,64
Gujarat,Visavadar,65
Gujarat,Visnagar,66
Gujarat,Vyara,67
Gujarat,Wadhwan,68
Gujarat,Wankaner,69
Haryana,Adampur,70
Haryana,Ambala,71
Haryana,Assandh,72
Haryana,Badhra,73
Haryana,Bahadurgarh,74
Haryana,Ballabgarh,75
Haryana,Barara,76
Haryana,Bawal,77
Haryana,Bawani Khera,78
Haryana,Beri,79
Haryana,Bhiwani,80
Haryana,Bilaspur,81
Haryana,Chhachhrauli,82
Haryana,Dabwali,83
Haryana,Dadri,84
Haryana,Ellenabad,85
Haryana,Faridabad,86
Haryana,Farrukhnagar,87
Haryana,Fatehabad,88
Haryana,Fatehpur Pundri,89
Haryana,Ferozepur Jhirka,90
Haryana,Ganaur,91
Haryana,Gharaunda,92
Haryana,Gohana,93
Haryana,Guhla,94
Haryana,Gurgaon,95
Haryana,Hansi,96
Haryana,Hathin,97
Haryana,Hisar,98
Haryana,Hodal,99
Haryana,Indri,100
Haryana,Israna,1
Haryana,Jagadhri,2
Haryana,Jhajjar,3
Haryana,Jind,4
Haryana,Julana,5
Haryana,Kaithal,6
Haryana,Kalka,7
Haryana,Karnal,8
Haryana,Kharkhoda,9
Haryana,Kosli,10
Haryana,Loharu,11
Haryana,Maham,12
Haryana,Mahendragarh,13
Haryana,Manesar,14
Haryana,Matenhail,15
Haryana,Naraingarh,16
Haryana,Narnaul,17
Haryana,Narnaund,18
Haryana,Narwana,19
Haryana,Nilokheri,20
Haryana,Nuh,21
Haryana,Palwal,22
Haryana,Panchkula,23
Haryana,Panipat,24
Haryana,Pataudi,25
Haryana,Pehowa,26
Haryana,Punahana,27
Haryana,Rania,28
Haryana,Ratia,29
Haryana,Rewari,30
Haryana,Rohtak,31
Haryana,Safidon,32
Haryana,Samalkha,33
Haryana,Sampla,34
Haryana,Shahbad,35
Haryana,Sirsa,36
Haryana,Siwani,37
Haryana,Sohna,38
Haryana,Sonipat,39
Haryana,Taoru,40
Haryana,Thanesar,41
Haryana,Tohana,42
Haryana,Tosham,43
Himachal Pradesh,Amb,44
Himachal Pradesh,Ani,45
Himachal Pradesh,Arki,46
Himachal Pradesh,Aut,47
Himachal Pradesh,Baddi,48
Himachal Pradesh,Baijnath,49
Himachal Pradesh,Baldwara,50
Himachal Pradesh,Bali Chowki,51
Himachal Pradesh,Bangana,52
Himachal Pradesh,Banjar,53
Himachal Pradesh,Baroh,54
Himachal Pradesh,Barsar,55
Himachal Pradesh,Bhadrota,56
Himachal Pradesh,Bhalai,57
Himachal Pradesh,Bharari,58
Himachal Pradesh,Bharwain,59
Himachal Pradesh,Bhattiyat,60
Himachal Pradesh,Bhoranj,61
Himachal Pradesh,Bilaspur Sadar,62
Himachal Pradesh,Brahmaur,63
Himachal Pradesh,Chachyot,64
Himachal Pradesh,Chamba,65
Himachal Pradesh,Chaupal,66
Himachal Pradesh,Chaurah,67
Himachal Pradesh,Cheta,68
Himachal Pradesh,Chirgaon,69
Himachal Pradesh,Dadahu,70
Himachal Pradesh,Dalhousie,71
Himachal Pradesh,Darlaghat,72
Himachal Pradesh,Dera Gopipur,73
Himachal Pradesh,Dharmpur,74
Himachal Pradesh,Dharmsala,75
Himachal Pradesh,Dhatwal,76
Himachal Pradesh,Dhira,77
Himachal Pradesh,Dodra Kwar,78
Himachal Pradesh,Fatehpur,79
Himachal Pradesh,Galore,80
Himachal Pradesh,Ghumarwin,81
Himachal Pradesh,Hamirpur,82
Himachal Pradesh,Hangrang,83
Himachal Pradesh,Harchakian,84
Himachal Pradesh,Haroli,85
Himachal Pradesh,Holi,86
Himachal Pradesh,Indora,87
Himachal Pradesh,Jaisinghpur,88
Himachal Pradesh,Jaswan,89
Himachal Pradesh,Jawalamukhi,90
Himachal Pradesh,Jawali,91
Himachal Pradesh,Jhanduta,92
Himachal Pradesh,Jogindarnagar,93
Himachal Pradesh,Jubbal,94
Himachal Pradesh,Junga,95
Himachal Pradesh,Kalpa,96
Himachal Pradesh,Kamrau,97
Himachal Pradesh,Kandaghat,98
Himachal Pradesh,Kangra,99
Himachal Pradesh,Karsog,100
Himachal Pradesh,Kasauli,1
Himachal Pradesh,Khundian,2
Himachal Pradesh,Kotkhai,3
Himachal Pradesh,Kotli,4
Himachal Pradesh,Krishangarh,5
Himachal Pradesh,Kullu,6
Himachal Pradesh,Kumharsain,7
Himachal Pradesh,Lad Bharol,8
Himachal Pradesh,Lahul,9
Himachal Pradesh,Manali,10
Himachal Pradesh,Mandi,11
Himachal Pradesh,Morang,12
Himachal Pradesh,Multhan,13
Himachal Pradesh,Nadaun,14
Himachal Pradesh,Nagrota Bagwan,15
Himachal Pradesh,Nahan,16
